"player_id","season","team_drafted_to_id","round_number","round_pick","overall_pick_number"
"203120",2012,"1610612755",2,15,45
"203121",2012,"1610612740",2,16,46
"203122",2012,"1610612762",2,17,47
"203123",2012,"1610612752",2,18,48
"203124",2012,"1610612753",2,19,49
"203126",2012,"1610612738",2,21,51
"203128",2012,"1610612746",2,23,53
"203129",2012,"1610612755",2,24,54
"203130",2012,"1610612742",2,25,55
"203133",2012,"1610612750",2,28,58
"203135",2012,"1610612747",2,30,60
"203136",2012,"1610612744",2,22,52
"203318",2013,"1610612755",2,5,35
"203457",2013,"1610612740",1,6,6
"203458",2013,"1610612756",1,5,5
"203459",2013,"1610612739",2,1,31
"203460",2013,"1610612750",1,26,26
"203461",2013,"1610612739",1,1,1
"203462",2013,"1610612760",1,29,29
"203463",2013,"1610612758",1,7,7
"203467",2013,"1610612739",2,3,33
"203468",2013,"1610612757",1,10,10
"203469",2013,"1610612766",1,4,4
"203471",2013,"1610612737",1,17,17
"203475",2013,"1610612762",2,16,46
"203476",2013,"1610612762",1,21,21
"203477",2013,"1610612745",2,4,34
"203479",2013,"1610612763",2,11,41
"203481",2013,"1610612757",2,9,39
"203482",2013,"1610612742",1,13,13
"203484",2013,"1610612765",1,8,8
"203485",2013,"1610612750",2,22,52
"203486",2013,"1610612751",1,22,22
"203487",2013,"1610612755",1,11,11
"203488",2013,"1610612742",2,14,44
"203489",2013,"1610612764",2,8,38
"203490",2013,"1610612764",1,3,3
"203491",2013,"1610612765",2,26,56
"203492",2013,"1610612758",2,6,36
"203493",2013,"1610612746",1,25,25
"203495",2013,"1610612749",2,13,43
"203497",2013,"1610612743",1,27,27
"203498",2013,"1610612762",1,14,14
"203499",2013,"1610612737",1,18,18
"203500",2013,"1610612760",1,12,12
"203501",2013,"1610612752",1,24,24
"203502",2013,"1610612765",2,7,37
"203503",2013,"1610612741",1,20,20
"203504",2013,"1610612750",1,9,9
"203506",2013,"1610612753",1,2,2
"203507",2013,"1610612749",1,15,15
"203508",2013,"1610612739",1,19,19
"203510",2013,"1610612755",2,12,42
"203511",2013,"1610612757",2,10,40
"203512",2013,"1610612738",1,16,16
"203513",2013,"1610612741",2,19,49
"203516",2013,"1610612737",2,20,50
"203517",2013,"1610612756",1,30,30
"203518",2013,"1610612760",2,2,32
"203524",2013,"1610612754",1,23,23
"203526",2013,"1610612737",2,17,47
"203527",2013,"1610612747",2,18,48
"203530",2013,"1610612763",2,25,55
"204001",2015,"1610612752",1,4,4
"600001",1963,"1610612744",1,3,3
"600003",1950,"1610612737",1,3,3
"600005",1970,"1610612765",1,1,1
"600006",1967,"1610612764",1,2,2
"600009",1980,"1610612751",4,6,75
"600010",1974,"1610612764",1,13,13
"600011",1969,"1610612756",3,4,33
"600013",1965,"1610612744",1,2,2
"600014",1971,"1610612741",7,15,117
"600015",1960,"1610612758",1,1,1
"1626143",2015,"1610612755",1,3,3
"1626144",2015,"1610612743",1,7,7
"1626145",2015,"1610612739",1,24,24
"1626147",2015,"1610612742",1,21,21
"1626148",2015,"1610612747",2,4,34
"1626149",2015,"1610612745",2,2,32
"1626150",2015,"1610612756",2,14,44
"1626153",2015,"1610612761",1,20,20
"1626154",2015,"1610612738",1,28,28
"1626155",2015,"1610612745",1,18,18
"1626156",2015,"1610612747",1,2,2
"1626157",2015,"1610612750",1,1,1
"1626158",2015,"1610612755",2,7,37
"1626159",2015,"1610612748",1,10,10
"1626161",2015,"1610612758",1,6,6
"1626162",2015,"1610612737",1,15,15
"1626163",2015,"1610612766",1,9,9
"1626164",2015,"1610612756",1,13,13
"1626166",2015,"1610612760",1,14,14
"1626167",2015,"1610612754",1,11,11
"1626168",2015,"1610612762",1,12,12
"1626169",2015,"1610612765",1,8,8
"1626170",2015,"1610612764",1,19,19
"1626171",2015,"1610612741",1,22,22
"1626172",2015,"1610612744",1,30,30
"1626173",2015,"1610612749",1,17,17
"1626175",2015,"1610612738",2,3,33
"1626176",2015,"1610612750",2,6,36
"1626177",2015,"1610612760",2,18,48
"1626178",2015,"1610612757",1,23,23
"1626179",2015,"1610612738",1,16,16
"1626181",2015,"1610612749",2,16,46
"1626183",2015,"1610612740",2,26,56
"1626185",2015,"1610612763",1,25,25
"1626191",2015,"1610612751",1,29,29
"1626192",2015,"1610612751",2,11,41
"1626195",2015,"1610612755",2,5,35
"1626196",2015,"1610612748",2,10,40
"1626199",2015,"1610612765",2,8,38
"1626202",2015,"1610612754",2,13,43
"1626204",2015,"1610612747",1,27,27
"1626209",2015,"1610612753",1,5,5
"1626224",2015,"1610612750",2,1,31
"1627732",2016,"1610612755",1,1,1
"1627733",2016,"1610612756",1,4,4
"1627734",2016,"1610612760",1,11,11
"1627735",2016,"1610612763",1,17,17
"1627736",2016,"1610612743",1,19,19
"1627737",2016,"1610612756",1,8,8
"1627738",2016,"1610612738",2,1,31
"1627739",2016,"1610612750",1,5,5
"1627740",2016,"1610612765",1,18,18
"1627741",2016,"1610612740",1,6,6
"1627742",2016,"1610612747",1,2,2
"1627743",2016,"1610612738",2,15,45
"1627744",2016,"1610612746",1,25,25
"1627745",2016,"1610612744",1,30,30
"1627746",2016,"1610612758",1,28,28
"1627747",2016,"1610612754",1,20,20
"1627748",2016,"1610612749",1,10,10
"1627749",2016,"1610612759",1,29,29
"1627750",2016,"1610612743",1,7,7
"1627751",2016,"1610612761",1,9,9
"1627752",2016,"1610612762",1,12,12
"1627753",2016,"1610612745",2,13,43
"1627754",2016,"1610612740",2,10,40
"1627755",2016,"1610612756",2,4,34
"1627756",2016,"1610612741",1,14,14
"1627757",2016,"1610612753",2,11,41
"1627759",2016,"1610612738",1,3,3
"1627761",2016,"1610612737",1,21,21
"1627762",2016,"1610612762",2,22,52
"1627763",2016,"1610612749",2,6,36
"1627767",2016,"1610612746",2,3,33
"1627770",2016,"1610612737",2,24,54
"1627771",2016,"1610612765",2,19,49
"1627772",2016,"1610612743",2,26,56
"1627773",2016,"1610612742",2,16,46
"1627774",2016,"1610612753",2,17,47
"1627775",2016,"1610612744",2,8,38
"1627777",2016,"1610612754",2,20,50
"1627778",2016,"1610612745",2,7,37
"1627779",2016,"1610612762",2,25,55
"1627781",2016,"1610612766",1,22,22
"1627783",2016,"1610612761",1,27,27
"1627785",2016,"1610612751",2,12,42
"1627788",2016,"1610612755",1,26,26
"1627789",2016,"1610612755",1,24,24
"1627790",2016,"1610612738",1,23,23
"1627791",2016,"1610612738",2,21,51
"1627820",2016,"1610612762",2,30,60
"1627822",2016,"1610612743",2,23,53
"1627823",2016,"1610612743",1,15,15
"1627824",2016,"1610612738",1,16,16
"1627826",2016,"1610612747",2,2,32
"1627834",2016,"1610612758",1,13,13
"1627835",2016,"1610612741",2,18,48
"1627846",2016,"1610612738",2,28,58
"1628365",2017,"1610612755",1,1,1
"1628366",2017,"1610612747",1,2,2
"1628367",2017,"1610612756",1,4,4
"1628368",2017,"1610612758",1,5,5
"1628369",2017,"1610612738",1,3,3
"1628370",2017,"1610612766",1,11,11
"1628371",2017,"1610612753",1,6,6
"1628372",2017,"1610612742",1,9,9
"1628373",2017,"1610612752",1,8,8
"1628374",2017,"1610612750",1,7,7
"1628378",2017,"1610612743",1,13,13
"1628379",2017,"1610612765",1,12,12
"1628380",2017,"1610612758",1,10,10
"1628381",2017,"1610612737",1,19,19
"1628382",2017,"1610612757",1,15,15
"1628383",2017,"1610612741",1,16,16
"1628384",2017,"1610612761",1,23,23
"1628385",2017,"1610612757",1,20,20
"1628386",2017,"1610612751",1,22,22
"1628387",2017,"1610612754",2,17,47
"1628388",2017,"1610612754",1,18,18
"1628389",2017,"1610612748",1,14,14
"1628390",2017,"1610612760",1,21,21
"1628391",2017,"1610612749",1,17,17
"1628392",2017,"1610612745",2,13,43
"1628393",2017,"1610612755",2,9,39
"1628394",2017,"1610612753",1,25,25
"1628395",2017,"1610612741",2,8,38
"1628396",2017,"1610612747",1,28,28
"1628397",2017,"1610612753",2,5,35
"1628398",2017,"1610612751",1,27,27
"1628399",2017,"1610612762",1,24,24
"1628400",2017,"1610612738",2,7,37
"1628401",2017,"1610612759",1,29,29
"1628402",2017,"1610612766",2,1,31
"1628403",2017,"1610612757",1,26,26
"1628404",2017,"1610612762",1,30,30
"1628407",2017,"1610612740",2,10,40
"1628409",2017,"1610612756",2,24,54
"1628410",2017,"1610612740",2,22,52
"1628411",2017,"1610612753",2,3,33
"1628412",2017,"1610612758",2,4,34
"1628413",2017,"1610612755",2,6,36
"1628414",2017,"1610612749",2,18,48
"1628415",2017,"1610612745",2,15,45
"1628416",2017,"1610612737",2,11,41
"1628417",2017,"1610612759",2,29,59
"1628418",2017,"1610612762",2,12,42
"1628420",2017,"1610612743",2,21,51
"1628422",2017,"1610612752",2,14,44
"1628425",2017,"1610612755",2,16,46
"1628427",2017,"1610612743",2,19,49
"1628430",2017,"1610612762",2,25,55
"1628432",2017,"1610612756",2,2,32
"1628443",2017,"1610612738",2,23,53
"1628444",2017,"1610612738",2,26,56
"1628960",2018,"1610612762",1,21,21
"1628961",2018,"1610612755",2,30,60
"1628962",2020,"1610612762",1,27,27
"1628963",2018,"1610612758",1,2,2
"1628964",2018,"1610612753",1,6,6
"1628966",2018,"1610612750",2,18,48
"1628969",2018,"1610612755",1,10,10
"1628970",2018,"1610612746",1,12,12
"1628971",2018,"1610612765",2,12,42
"1628972",2018,"1610612764",1,15,15
"1628973",2018,"1610612742",2,3,33
"1628975",2018,"1610612763",2,2,32
"1628976",2018,"1610612741",1,7,7
"1628977",2018,"1610612751",2,15,45
"1628978",2018,"1610612749",1,17,17
"1628980",2018,"1610612744",1,28,28
"1628981",2019,"1610612755",2,4,34
"1628982",2018,"1610612753",2,5,35
"1628983",2018,"1610612766",1,11,11
"1628984",2018,"1610612737",2,4,34
"1628985",2018,"1610612760",2,23,53
"1628987",2018,"1610612760",2,27,57
"1628988",2018,"1610612754",1,23,23
"1628989",2018,"1610612737",1,19,19
"1628990",2018,"1610612741",1,22,22
"1628991",2018,"1610612763",1,4,4
"1628993",2018,"1610612754",2,20,50
"1628994",2018,"1610612756",2,29,59
"1628995",2018,"1610612752",1,9,9
"1628998",2019,"1610612766",2,6,36
"1629001",2018,"1610612745",2,16,46
"1629002",2018,"1610612749",2,19,49
"1629003",2018,"1610612742",2,24,54
"1629004",2018,"1610612747",2,17,47
"1629006",2018,"1610612750",1,20,20
"1629008",2018,"1610612743",1,14,14
"1629010",2018,"1610612746",1,13,13
"1629011",2018,"1610612752",2,6,36
"1629012",2018,"1610612739",1,8,8
"1629013",2018,"1610612755",1,26,26
"1629014",2018,"1610612757",1,24,24
"1629015",2018,"1610612756",1,16,16
"1629016",2018,"1610612737",1,30,30
"1629017",2018,"1610612755",2,8,38
"1629018",2018,"1610612758",2,7,37
"1629020",2018,"1610612753",2,11,41
"1629021",2018,"1610612747",1,25,25
"1629022",2018,"1610612759",1,18,18
"1629023",2019,"1610612766",1,12,12
"1629027",2018,"1610612742",1,5,5
"1629028",2018,"1610612756",1,1,1
"1629029",2018,"1610612737",1,3,3
"1629034",2018,"1610612755",2,26,56
"1629035",2019,"1610612755",2,3,33
"1629048",2019,"1610612754",1,18,18
"1629053",2018,"1610612762",2,22,52
"1629057",2018,"1610612738",1,27,27
"1629058",2018,"1610612751",1,29,29
"1629059",2018,"1610612756",2,1,31
"1629060",2019,"1610612764",1,9,9
"1629066",2018,"1610612751",2,10,40
"1629067",2018,"1610612755",2,9,39
"1629083",2018,"1610612766",2,25,55
"1629118",2018,"1610612743",2,28,58
"1629346",2019,"1610612740",2,9,39
"1629604",2020,"1610612757",2,16,46
"1629608",2019,"1610612761",2,29,59
"1629611",2019,"1610612746",2,18,48
"1629614",2022,"1610612754",2,1,31
"1629617",2020,"1610612746",2,27,57
"1629621",2019,"1610612755",2,24,54
"1629625",2019,"1610612762",2,23,53
"1629626",2019,"1610612748",2,14,44
"1629627",2019,"1610612740",1,1,1
"1629628",2019,"1610612752",1,3,3
"1629629",2019,"1610612737",1,10,10
"1629630",2019,"1610612763",1,2,2
"1629631",2019,"1610612747",1,4,4
"1629632",2019,"1610612741",1,7,7
"1629633",2019,"1610612756",1,6,6
"1629634",2019,"1610612760",1,21,21
"1629635",2019,"1610612765",1,15,15
"1629636",2019,"1610612739",1,5,5
"1629637",2019,"1610612737",1,8,8
"1629638",2019,"1610612751",1,17,17
"1629639",2019,"1610612748",1,13,13
"1629640",2019,"1610612759",1,29,29
"1629641",2019,"1610612738",1,14,14
"1629642",2019,"1610612757",1,25,25
"1629643",2019,"1610612753",1,16,16
"1629644",2019,"1610612756",2,2,32
"1629645",2019,"1610612749",1,30,30
"1629646",2021,"1610612755",2,23,53
"1629647",2019,"1610612762",1,23,23
"1629648",2019,"1610612740",2,27,57
"1629649",2019,"1610612758",2,17,47
"1629651",2019,"1610612751",2,1,31
"1629655",2019,"1610612741",2,8,38
"1629656",2021,"1610612746",1,25,25
"1629657",2019,"1610612752",2,25,55
"1629659",2019,"1610612753",2,16,46
"1629660",2019,"1610612755",1,24,24
"1629661",2019,"1610612750",1,11,11
"1629662",2019,"1610612751",1,27,27
"1629667",2019,"1610612766",2,22,52
"1629669",2019,"1610612750",2,13,43
"1629670",2020,"1610612749",2,15,45
"1629671",2019,"1610612744",2,28,58
"1629672",2019,"1610612744",2,11,41
"1629673",2019,"1610612744",1,28,28
"1629674",2021,"1610612758",2,9,39
"1629676",2019,"1610612765",2,15,45
"1629677",2019,"1610612759",1,19,19
"1629678",2019,"1610612755",2,12,42
"1629680",2019,"1610612738",1,20,20
"1629682",2019,"1610612738",2,21,51
"1629683",2019,"1610612759",2,19,49
"1629684",2019,"1610612738",1,22,22
"1629685",2019,"1610612739",1,26,26
"1629686",2019,"1610612742",2,7,37
"1629712",2019,"1610612737",2,5,35
"1629713",2019,"1610612758",2,10,40
"1629714",2019,"1610612754",2,20,50
"1630162",2020,"1610612750",1,1,1
"1630163",2020,"1610612766",1,3,3
"1630164",2020,"1610612744",1,2,2
"1630165",2020,"1610612765",1,7,7
"1630166",2020,"1610612764",1,9,9
"1630167",2020,"1610612752",1,8,8
"1630168",2020,"1610612737",1,6,6
"1630169",2020,"1610612758",1,12,12
"1630170",2020,"1610612759",1,11,11
"1630171",2020,"1610612739",1,5,5
"1630172",2020,"1610612741",1,4,4
"1630173",2020,"1610612748",1,20,20
"1630174",2020,"1610612738",1,14,14
"1630175",2020,"1610612753",1,15,15
"1630176",2020,"1610612766",2,2,32
"1630177",2020,"1610612755",2,4,34
"1630178",2020,"1610612755",1,21,21
"1630179",2020,"1610612742",2,1,31
"1630180",2020,"1610612751",1,19,19
"1630181",2020,"1610612749",1,24,24
"1630182",2020,"1610612742",1,18,18
"1630183",2020,"1610612747",1,28,28
"1630184",2020,"1610612740",1,13,13
"1630185",2020,"1610612744",2,18,48
"1630186",2020,"1610612758",2,13,43
"1630187",2020,"1610612750",2,3,33
"1630188",2020,"1610612756",1,10,10
"1630189",2020,"1610612755",2,6,36
"1630190",2020,"1610612740",2,9,39
"1630191",2020,"1610612757",1,16,16
"1630192",2020,"1610612743",1,22,22
"1630193",2020,"1610612760",1,25,25
"1630194",2020,"1610612755",2,28,58
"1630195",2020,"1610612752",1,23,23
"1630197",2020,"1610612750",1,17,17
"1630198",2020,"1610612755",2,19,49
"1630199",2020,"1610612754",2,24,54
"1630200",2020,"1610612759",2,11,41
"1630201",2020,"1610612761",1,29,29
"1630202",2020,"1610612738",1,26,26
"1630203",2020,"1610612766",2,26,56
"1630206",2020,"1610612751",2,25,55
"1630208",2020,"1610612740",2,12,42
"1630214",2020,"1610612758",2,5,35
"1630215",2021,"1610612758",2,10,40
"1630216",2020,"1610612760",2,23,53
"1630217",2020,"1610612738",1,30,30
"1630218",2020,"1610612763",2,10,40
"1630219",2020,"1610612737",2,20,50
"1630223",2020,"1610612761",2,29,59
"1630224",2021,"1610612745",1,2,2
"1630225",2021,"1610612749",2,1,31
"1630228",2021,"1610612744",1,7,7
"1630231",2020,"1610612758",2,22,52
"1630240",2020,"1610612762",2,8,38
"1630241",2020,"1610612740",2,30,60
"1630245",2021,"1610612741",2,8,38
"1630249",2020,"1610612764",2,7,37
"1630250",2020,"1610612741",2,14,44
"1630525",2021,"1610612761",2,17,47
"1630526",2021,"1610612752",2,2,32
"1630527",2021,"1610612763",2,21,51
"1630528",2021,"1610612745",1,24,24
"1630529",2021,"1610612740",2,5,35
"1630530",2021,"1610612763",1,17,17
"1630531",2021,"1610612755",1,28,28
"1630532",2021,"1610612753",1,8,8
"1630533",2021,"1610612740",1,10,10
"1630534",2022,"1610612739",1,14,14
"1630535",2021,"1610612740",2,13,43
"1630536",2021,"1610612737",2,18,48
"1630537",2021,"1610612754",1,13,13
"1630538",2021,"1610612743",1,26,26
"1630539",2021,"1610612752",1,19,19
"1630540",2021,"1610612760",2,6,36
"1630541",2021,"1610612744",1,14,14
"1630543",2021,"1610612747",1,22,22
"1630544",2021,"1610612760",1,18,18
"1630547",2021,"1610612766",1,11,11
"1630549",2021,"1610612756",1,29,29
"1630550",2021,"1610612765",2,7,37
"1630552",2021,"1610612737",1,20,20
"1630553",2021,"1610612752",1,21,21
"1630554",2021,"1610612753",2,3,33
"1630556",2021,"1610612751",2,14,44
"1630557",2021,"1610612764",1,15,15
"1630558",2021,"1610612758",1,9,9
"1630560",2021,"1610612751",1,27,27
"1630563",2021,"1610612759",1,12,12
"1630564",2021,"1610612751",2,29,59
"1630567",2021,"1610612761",1,4,4
"1630568",2021,"1610612765",2,22,52
"1630572",2021,"1610612754",2,24,54
"1630575",2021,"1610612766",2,26,56
"1630578",2021,"1610612760",1,16,16
"1630579",2021,"1610612752",2,28,58
"1630580",2021,"1610612759",2,11,41
"1630581",2021,"1610612760",1,6,6
"1630583",2021,"1610612762",1,30,30
"1630586",2021,"1610612745",1,23,23
"1630587",2021,"1610612765",2,12,42
"1630591",2021,"1610612753",1,5,5
"1630595",2021,"1610612765",1,1,1
"1630596",2021,"1610612739",1,3,3
"1630598",2021,"1610612760",2,25,55
"1630600",2022,"1610612739",2,19,49
"1630625",2021,"1610612761",2,16,46
"1630686",2021,"1610612754",2,30,60
"1630699",2022,"1610612749",1,24,24
"1630700",2022,"1610612740",1,8,8
"1630702",2022,"1610612758",2,7,37
"1631093",2022,"1610612765",1,5,5
"1631094",2022,"1610612753",1,1,1
"1631095",2022,"1610612745",1,3,3
"1631096",2022,"1610612760",1,2,2
"1631097",2022,"1610612754",1,6,6
"1631098",2022,"1610612764",1,10,10
"1631099",2022,"1610612758",1,4,4
"1631100",2022,"1610612737",1,16,16
"1631101",2022,"1610612757",1,7,7
"1631102",2022,"1610612763",1,29,29
"1631103",2022,"1610612759",1,20,20
"1631104",2022,"1610612759",1,25,25
"1631105",2022,"1610612766",1,13,13
"1631106",2022,"1610612745",1,17,17
"1631107",2022,"1610612748",1,27,27
"1631108",2022,"1610612747",2,5,35
"1631109",2022,"1610612766",1,15,15
"1631110",2022,"1610612759",1,9,9
"1631111",2022,"1610612742",1,26,26
"1631112",2022,"1610612750",2,18,48
"1631113",2022,"1610612759",2,8,38
"1631114",2022,"1610612760",1,12,12
"1631116",2022,"1610612744",1,28,28
"1631117",2022,"1610612763",1,22,22
"1631119",2022,"1610612760",2,4,34
"1631120",2022,"1610612738",2,23,53
"1631121",2022,"1610612750",2,10,40
"1631128",2022,"1610612743",1,21,21
"1631132",2022,"1610612761",2,3,33
"1631133",2022,"1610612757",2,27,57
"1631157",2022,"1610612737",2,14,44
"1631169",2022,"1610612766",2,15,45
"1631172",2022,"1610612752",1,11,11
"1631207",2022,"1610612741",1,18,18
"1631211",2022,"1610612752",2,12,42
"1631212",2022,"1610612760",1,30,30
"1631213",2022,"1610612744",2,21,51
"1631216",2022,"1610612753",2,2,32
"1631217",2022,"1610612746",2,13,43
"1631222",2022,"1610612750",1,19,19
"1631223",2022,"1610612755",1,23,23
"1631246",2022,"1610612763",2,17,47
